new_id,id,assoc_wdid,assoc_stream_id,water_division,water_district,stream_name,structure_category,location_on_google_maps,latitude,longitude,ah_tot_score,ph_tot_score,rec_tot_score,wc_tot_score
396,669,7100546,1440517,7,71,Dolores River,Diversion Dam,"https://www.google.com/maps/@37.5665393468543,-108.369253997147,20z",37.5665,-108.3693,0.784604282,0.282565848,0.57362136,0.652708778
397,670,7100565,1440517,7,71,Dolores River,Diversion Dam,"https://www.google.com/maps/@37.5874129303189,-108.352300250104,20z",37.5874,-108.3523,0.789841772,0.282386669,0.553865756,0.508406441
398,671,7100601,1440517,7,71,Dolores River,Diversion Dam,"https://www.google.com/maps/@37.5902384354531,-108.345746365051,20z",37.5902,-108.3457,0.758331758,0.282745028,0.550115573,0.647619935
399,672,7100573,1440517,7,71,Dolores River,Diversion Dam,"https://www.google.com/maps/@37.5767559655421,-108.294331619169,20z",37.5768,-108.2943,0.756817204,0.28489518,0.534874321,0.505829792
400,673,7100588,1440517,7,71,Dolores River,Diversion Dam,"https://www.google.com/maps/@37.5741558796303,-108.240574330886,20z",37.5742,-108.2406,0.758555855,0.292420713,0.525238631,0.505817823
401,675,7300508,174500,4,73,Little Dolores River,Diversion Dam,"https://www.google.com/maps/@39.0162810544142,-109.024261517819,20z",39.0163,-109.0243,0.787127475,0.131696829,0.173492651,0.650468945
402,676,7300504,174500,4,73,Little Dolores River,Diversion Dam,"https://www.google.com/maps/@38.9728399499533,-108.876353744999,20z",38.9728,-108.8764,0.823762753,0.137251389,0.235025714,0.630108383
403,680,6200653,188198,4,62,Lake Fork,Diversion Dam,"https://www.google.com/maps/@38.2921145239525,-107.238436750583,20z",38.2921,-107.2384,0.710642425,0.042107149,0.158661897,0.504971058
404,684,6200548,188198,4,62,Lake Fork,Diversion Dam,"https://www.google.com/maps/@38.2499866449766,-107.256428913809,20z",38.25,-107.2564,0.672517425,0.04192797,0.190498691,0.554017416
405,686,6201793,188198,4,62,Lake Fork,Diversion Dam,"https://www.google.com/maps/@38.2115888125625,-107.271053732179,20z",38.2116,-107.2711,0.727285757,0.039419459,0.215655107,0.602644683
406,687,6201660,188198,4,62,Lake Fork,Diversion Dam,"https://www.google.com/maps/@38.0846155695635,-107.294018569309,20z",38.0846,-107.294,0.731577568,0.213760975,0.629987417,0.604179152
407,689,6201661,188198,4,62,Lake Fork,Diversion Dam,"https://www.google.com/maps/@38.0642940439703,-107.298327120639,20z",38.0643,-107.2983,0.671775097,0.208564773,0.638593327,0.486378934
408,691,6200524,188198,4,62,Lake Fork,Diversion Dam,"https://www.google.com/maps/@38.0551156028483,-107.299066747906,20z",38.0551,-107.2991,0.671781463,0.20677298,0.644493966,0.486386114
409,692,6200519,188198,4,62,Lake Fork,Diversion Dam,"https://www.google.com/maps/@38.0513616747499,-107.29974901635,20z",38.0514,-107.2997,0.671781463,0.205518724,0.646821083,0.486386114
410,695,6200744,188198,4,62,Lake Fork,Diversion Dam,"https://www.google.com/maps/@38.0415029222862,-107.303156000606,20z",38.0415,-107.3032,0.780907978,0.20390611,0.652489786,0.648386507
411,697,,188198,4,62,Lake Fork,Diversion Dam,"https://www.google.com/maps/@37.9840125604046,-107.292123308624,20z",37.984,-107.2921,0.737265197,0.004479484,0.305330362,0.217667168
412,698,6200769,188198,4,62,Lake Fork,Diversion Dam,"https://www.google.com/maps/@37.9072755032718,-107.355321061103,20z",37.9073,-107.3553,0.835003164,0.003046049,0.252258905,0.508986334
413,699,6200607,188198,4,62,Lake Fork,Diversion Dam,"https://www.google.com/maps/@37.9064258860194,-107.357416149587,20z",37.9064,-107.3574,0.81028082,0.003225228,0.25133747,0.603860068
414,700,6200711,188198,4,62,Lake Fork,Diversion Dam,"https://www.google.com/maps/@37.9061502149427,-107.372167033264,20z",37.9062,-107.3722,0.810276211,0.003583587,0.248291249,0.509151618
415,703,6000520,169587,4,60,San Miguel River,Diversion Dam,"https://www.google.com/maps/@38.2238574987733,-108.528315796966,20z",38.2239,-108.5283,0.765330012,0.222003225,0.640922979,0.475814546
416,704,6000745,169587,4,60,San Miguel River,Diversion Dam,"https://www.google.com/maps/@38.2290620790434,-108.519567536155,20z",38.2291,-108.5196,0.713888313,0.227378606,0.635775844,0.372104116
417,705,6000613,169587,4,60,San Miguel River,Diversion Dam,"https://www.google.com/maps/@38.2338932705508,-108.509882604483,20z",38.2339,-108.5099,0.71382784,0.230424655,0.629895969,0.372035908
418,706,6000723,169587,4,60,San Miguel River,Diversion Dam,"https://www.google.com/maps/@38.239185169215,-108.508478631296,20z",38.2392,-108.5085,0.71382784,0.231499731,0.631323419,0.372035908
419,707,6000552,169587,4,60,San Miguel River,Diversion Dam,"https://www.google.com/maps/@38.2451355667415,-108.498532100977,20z",38.2451,-108.4985,0.729684453,0.23472496,0.628772625,0.566429331
420,708,6000577,169587,4,60,San Miguel River,Diversion Dam,"https://www.google.com/maps/@38.2634773214319,-108.46938128037,20z",38.2635,-108.4694,0.746613501,0.242071313,0.619093003,0.528797524
421,709,6000730,169587,4,60,San Miguel River,Diversion Dam,"https://www.google.com/maps/@38.2737202419466,-108.458586198801,20z",38.2737,-108.4586,0.740118095,0.24870095,0.613621986,0.650124438
422,711,6000652,169587,4,60,San Miguel River,Diversion Dam,"https://www.google.com/maps/@38.0060258869739,-108.043137244248,20z",38.006,-108.0431,0.675657056,0.46371618,0.652841761,0.662889601
423,712,4100516,185397,4,41,Uncompahgre River,Diversion Dam,"https://www.google.com/maps/@38.7409736332098,-108.080440196637,20z",38.741,-108.0804,0.797424682,0.132771905,0.447384723,0.750534499
424,713,4100527,185397,4,41,Uncompahgre River,Diversion Dam,"https://www.google.com/maps/@38.6641263402241,-108.004760887607,20z",38.6641,-108.0048,0.653903222,0.314280595,0.630289519,0.431215267
425,714,4100520,185397,4,41,Uncompahgre River,Diversion Dam,"https://www.google.com/maps/@38.5905252443336,-107.978373618767,20z",38.5905,-107.9784,0.588333397,0.285432718,0.652513945,0.300088291
426,715,4100558,185397,4,41,Uncompahgre River,Diversion Dam,"https://www.google.com/maps/@38.5664616000536,-107.973117707275,20z",38.5665,-107.9731,0.574164602,0.282924207,0.638191112,0.570233296
427,716,4100559,185397,4,41,Uncompahgre River,Diversion Dam,"https://www.google.com/maps/@38.5041081634042,-107.911541802061,20z",38.5041,-107.9115,0.611806034,0.31840172,0.674862215,0.603746526
428,717,,185397,4,41,Uncompahgre River,Diversion Dam,"https://www.google.com/maps/@38.4650619203671,-107.880005702031,20z",38.4651,-107.88,0.662831221,0.511557069,0.66105095,0.514282297
429,718,4101744,185397,4,41,Uncompahgre River,Diversion Dam,"https://www.google.com/maps/@38.4373647043963,-107.861934198623,20z",38.4374,-107.8619,0.565878659,0.312667981,0.66105095,0.606428304
430,719,4100572,185397,4,41,Uncompahgre River,Diversion Dam,"https://www.google.com/maps/@38.4198324455744,-107.838640444905,20z",38.4198,-107.8386,0.539840913,0.310697008,0.646419539,0.460821865
431,720,4100545,185397,4,41,Uncompahgre River,Diversion Dam,"https://www.google.com/maps/@38.3920770831483,-107.823695766946,20z",38.3921,-107.8237,0.714426033,0.307650959,0.630386906,0.434567498
432,721,,185397,4,41,Uncompahgre River,Diversion Dam,"https://www.google.com/maps/@38.3630318137707,-107.79336554818,20z",38.363,-107.7934,0.713922938,0.305679986,0.60788475,0.452241719
433,722,,185397,4,41,Uncompahgre River,Diversion Dam,"https://www.google.com/maps/@38.3533035869435,-107.787931236397,20z",38.3533,-107.7879,0.713695021,0.30442573,0.600597623,0.458633481
434,723,4100550,185397,4,41,Uncompahgre River,Diversion Dam,"https://www.google.com/maps/@38.3524846491679,-107.787823538806,20z",38.3525,-107.7878,0.713695021,0.304246551,0.600082242,0.458633481
435,724,4100549,185397,4,41,Uncompahgre River,Diversion Dam,"https://www.google.com/maps/@38.3370269132233,-107.78213930827,20z",38.337,-107.7821,0.646597609,0.302454757,0.58992165,0.570947776
436,725,6800765,185397,4,68,Uncompahgre River,Diversion Dam,"https://www.google.com/maps/@38.2908093773972,-107.765919174596,20z",38.2908,-107.7659,0.650784404,0.303529833,0.57502655,0.477342456
437,726,6800692,185397,4,68,Uncompahgre River,Diversion Dam,"https://www.google.com/maps/@38.2883988406113,-107.763478790608,20z",38.2884,-107.7635,0.749021106,0.303350654,0.576699523,0.599436625
438,727,6800607,185397,4,68,Uncompahgre River,Diversion Dam,"https://www.google.com/maps/@38.2716629202005,-107.763148075325,20z",38.2717,-107.7631,0.798627981,0.302992295,0.594332814,0.652207028
439,732,6800751,185397,4,68,Uncompahgre River,Diversion Dam,"https://www.google.com/maps/@38.1291934221091,-107.738881223826,20z",38.1292,-107.7389,0.656792868,0.285611898,0.645245146,0.563956852
440,733,6800609,185397,4,68,Uncompahgre River,Diversion Dam,"https://www.google.com/maps/@38.0802709136244,-107.702848027191,20z",38.0803,-107.7028,0.645688991,0.281669952,0.633116318,0.586679736
441,735,6800602,185397,4,68,Uncompahgre River,Diversion Dam,"https://www.google.com/maps/@38.037611077945,-107.679401030104,20z",38.0376,-107.6794,0.644556787,0.260526787,0.652423234,0.597709453
442,740,7200645,45730,5,72,Colorado River,Diversion Dam,"https://www.google.com/maps/@39.101992676582,-108.34963067286,20z",39.102,-108.3496,0.658807471,0.535567103,0.330788775,0.433445832
443,742,7200646,45730,5,72,Colorado River,Diversion Dam,"https://www.google.com/maps/@39.1890319823643,-108.281943827258,20z",39.189,-108.2819,0.952988715,0.141014155,0.541953624,0.912432663
444,743,4500861,45730,5,45,Colorado River,Diversion Dam,"https://www.google.com/maps/@39.3318063033454,-108.204225657411,20z",39.3318,-108.2042,0.827904683,0.334348683,0.664035425,0.551593814
445,744,4500969,45730,5,45,Colorado River,Diversion Dam,"https://www.google.com/maps/@39.3832700486565,-108.129349326614,20z",39.3833,-108.1293,0.746904716,0.331481813,0.62971842,0.667802559
446,745,4501191,45730,5,45,Colorado River,Diversion Dam,"https://www.google.com/maps/@39.5387633619654,-107.646965362958,20z",39.5388,-107.647,NA,0.309442752,NA,NA
447,746,4500743,45730,5,45,Colorado River,Diversion Dam,"https://www.google.com/maps/@39.5385115293981,-107.642217257726,20z",39.5385,-107.6422,NA,0.310338649,NA,NA
448,747,4500535,45730,5,45,Colorado River,Diversion Dam,"https://www.google.com/maps/@39.5405859768765,-107.640130112867,20z",39.5406,-107.6401,0.790757518,0.310517828,0.729989035,0.740492248
449,748,3900790,45730,5,39,Colorado River,Diversion Dam,"https://www.google.com/maps/@39.5414648210749,-107.615882032658,20z",39.5415,-107.6159,0.708463879,0.315893209,0.650406214,0.476440966
450,750,3900612,45730,5,39,Colorado River,Diversion Dam,"https://www.google.com/maps/@39.5501888445974,-107.57217807803,20z",39.5502,-107.5722,0.713868223,0.314997312,0.634443533,0.158778936
451,752,4501100,45730,5,45,Colorado River,Diversion Dam,"https://www.google.com/maps/@39.563600619914,-107.507549094416,20z",39.5636,-107.5075,0.708614959,0.317505823,0.654806909,0.430150967
452,757,5100763,45730,5,51,Colorado River,Diversion Dam,"https://www.google.com/maps/@40.055589069854,-106.283851117802,20z",40.0556,-106.2839,0.581331737,0.087439527,0.627334561,0.578197899
453,758,,45730,5,51,Colorado River,Diversion Dam,"https://www.google.com/maps/@40.0633328167968,-106.257835202644,20z",40.0633,-106.2578,0.358833068,0.085110195,0.6038139,0.19221824
454,759,5100893,45730,5,51,Colorado River,Diversion Dam,"https://www.google.com/maps/@40.0608447649852,-106.245112360533,20z",40.0608,-106.2451,0.587779743,0.08367676,0.597431737,0.184899307
455,760,5100503,45730,5,51,Colorado River,Diversion Dam,"https://www.google.com/maps/@40.0604211986994,-106.24254550054,20z",40.0604,-106.2425,0.570987144,0.083318402,0.596152686,0.495868863
456,761,,45730,5,51,Colorado River,Diversion Dam,"https://www.google.com/maps/@40.0605385191165,-106.220386130067,20z",40.0605,-106.2204,0.570970392,0.084214299,0.598346988,0.204514359
457,762,,45730,5,51,Colorado River,Diversion Dam,"https://www.google.com/maps/@40.060884145126,-106.218768610319,20z",40.0609,-106.2188,0.587762991,0.084035119,0.599189902,0.219573682
458,763,5100629,45730,5,51,Colorado River,Diversion Dam,"https://www.google.com/maps/@40.0610501637557,-106.214531620809,20z",40.0611,-106.2145,0.587809466,0.083497581,0.601427784,0.219626102
459,764,5100956,45730,5,51,Colorado River,Diversion Dam,"https://www.google.com/maps/@40.0629978354674,-106.194824378512,20z",40.063,-106.1948,0.672434858,0.27647375,0.611853814,0.635557294
460,765,5101333,45730,5,51,Colorado River,Diversion Dam,"https://www.google.com/maps/@40.0505491238046,-106.174568585299,20z",40.0505,-106.1746,0.672155146,0.066117183,0.61882861,0.22348154
461,766,5100903,45730,5,51,Colorado River,Diversion Dam,"https://www.google.com/maps/@40.0492992160674,-106.171322848611,20z",40.0493,-106.1713,0.766871747,0.065758825,0.619950636,0.63904883
462,767,5100846,45730,5,51,Colorado River,Diversion Dam,"https://www.google.com/maps/@40.046398582343,-106.145272022378,20z",40.0464,-106.1453,0.766987054,0.26249776,0.629335666,0.223185389
463,768,5100845,45730,5,51,Colorado River,Diversion Dam,"https://www.google.com/maps/@40.049878489599,-106.135905024729,20z",40.0499,-106.1359,0.675109273,0.463895359,0.960435158,0.589639219
464,770,5100939,45730,5,51,Colorado River,Diversion Dam,"https://www.google.com/maps/@40.0866797431454,-106.070600687496,20z",40.0867,-106.0706,0.669899534,0.110195306,0.643403139,0.599860789
465,771,5100883,45730,5,51,Colorado River,Diversion Dam,"https://www.google.com/maps/@40.0959906217582,-106.038266039848,20z",40.096,-106.0383,0.697011722,0.111091202,0.626138445,0.555805167
466,772,5100986,45730,5,51,Colorado River,Diversion Dam,"https://www.google.com/maps/@40.0995028497106,-106.029861609379,20z",40.0995,-106.0299,0.696915451,0.110912023,0.626959423,0.555043063
467,775,5100950,45730,5,51,Colorado River,Diversion Dam,"https://www.google.com/maps/@40.10971158896,-105.998911023246,20z",40.1097,-105.9989,0.667108227,0.115391507,0.640068728,0.546801492
468,776,5104700,45730,5,51,Colorado River,Diversion Dam,"https://www.google.com/maps/@40.107314575178,-105.983727051505,20z",40.1073,-105.9837,0.615692945,0.12005017,0.646911309,0.580429244
469,780,5100880,45730,5,51,Colorado River,Diversion Dam,"https://www.google.com/maps/@40.1177465,-105.9277808,255m/data=!3m1!1e3",40.1177,-105.927,0.545777452,0.133846981,0.322371738,0.503878717
470,784,5104052,45730,5,51,Colorado River,Diversion Dam,"https://www.google.com/maps/@40.1239039840852,-105.89406303825,20z",40.1239,-105.8941,0.524848641,0.137609747,0.305605222,0.476869264
471,787,5100585,45730,5,51,Colorado River,Diversion Dam,"https://www.google.com/maps/@40.1274586642041,-105.889711758841,20z",40.1275,-105.8897,0.503811576,0.137968106,0.302927417,0.491676501
472,788,5100833,45730,5,51,Colorado River,Diversion Dam,"https://www.google.com/maps/@40.1299729534048,-105.881409012316,20z",40.13,-105.8814,0.503882019,0.138505644,0.298541135,0.491755955
473,789,5100906,45730,5,51,Colorado River,Diversion Dam,"https://www.google.com/maps/@40.1317344984427,-105.875674175801,20z",40.1317,-105.8757,0.597920236,0.139043182,0.295461641,0.58708431
474,791,5100848,45730,5,51,Colorado River,Diversion Dam,"https://www.google.com/maps/@40.2521102235694,-105.867941054106,20z",40.2521,-105.8679,0.835779471,0.137788927,0.315661922,0.503256556
475,792,5100703,45730,5,51,Colorado River,Diversion Dam,"https://www.google.com/maps/@40.2724910600388,-105.852338568194,20z",40.2725,-105.8523,0.713855649,0.1397599,0.315068744,0.491803097
476,794,5101120,45730,5,51,Colorado River,Diversion Dam,"https://www.google.com/maps/@40.2967813816139,-105.857676554972,20z",40.2968,-105.8577,0.793123832,0.13958072,0.302656395,0.602622567
477,795,3800712,174812,5,38,Roaring Fork River,Diversion Dam,"https://www.google.com/maps/@39.4174560296038,-107.232024282299,20z",39.4175,-107.232,0.661263398,0.324493818,0.649932904,0.497188625
478,796,3800618,174812,5,38,Roaring Fork River,Diversion Dam,"https://www.google.com/maps/@39.4146943585074,-107.21880414001,20z",39.4147,-107.2188,0.436841735,0.520157678,0.97863247,0.440176894
479,798,3800746,174812,5,38,Roaring Fork River,Diversion Dam,"https://www.google.com/maps/@39.4052860994155,-107.180711356027,20z",39.4053,-107.1807,0.587872865,0.325210536,0.965418898,0.426862747
480,799,3800930,174812,5,38,Roaring Fork River,Diversion Dam,"https://www.google.com/maps/@39.4019360793548,-107.16188702141,20z",39.4019,-107.1619,0.587957564,0.327360688,0.957276197,0.426958281
481,800,3801314,174812,5,38,Roaring Fork River,Diversion Dam,"https://www.google.com/maps/@39.3994224489565,-107.149520280272,20z",39.3994,-107.1495,0.58780451,0.328077405,0.95119731,0.430593099
482,801,3800838,174812,5,38,Roaring Fork River,Diversion Dam,"https://www.google.com/maps/@39.400825,-107.145822,20z",39.4008,-107.1458,0.523033058,0.328435764,0.94966317,0.460187822
483,802,3800528,174812,5,38,Roaring Fork River,Diversion Dam,"https://www.google.com/maps/@39.39978,-107.119875,20z",39.3998,-107.1199,NA,0.32682315,NA,NA
484,803,3800931,174812,5,38,Roaring Fork River,Diversion Dam,"https://www.google.com/maps/@39.3888399313543,-107.09750212097,20z",39.3888,-107.0975,0.523430785,0.324672998,0.974711465,0.430615495
485,804,3800740,174812,5,38,Roaring Fork River,Diversion Dam,"https://www.google.com/maps/@39.373335869382,-107.083744448584,20z",39.3733,-107.0837,0.587993748,0.324314639,0.978917535,0.431204337
486,805,3800968,174812,5,38,Roaring Fork River,Diversion Dam,"https://www.google.com/maps/@39.3696464448611,-107.070862959434,20z",39.3696,-107.0709,0.700198838,0.325031356,0.978530831,0.631393944
487,811,3800585,174812,5,38,Roaring Fork River,Diversion Dam,"https://www.google.com/maps/@39.358986757384,-107.027875673114,20z",39.359,-107.0279,0.587780844,0.12560473,0.325950364,0.449461594
